reviewer_id,paper_id
6470232,0005652ac7e1bed2163fa6815bb38172fae80525
4917443,0005652ac7e1bed2163fa6815bb38172fae80525
35363457,0005652ac7e1bed2163fa6815bb38172fae80525
2224959801,00059087c954c1af6ece33115315e3e0ecc2f2c2
2219922939,00059087c954c1af6ece33115315e3e0ecc2f2c2
2041273419,00059087c954c1af6ece33115315e3e0ecc2f2c2
145788569,00061f6bd4062126de51de0907a6441395a11610
2120341308,00061f6bd4062126de51de0907a6441395a11610
145186837,00061f6bd4062126de51de0907a6441395a11610
1726081,000621a67fa7b6ca0a0d3240e2e67d0db2581682
2268593640,000621a67fa7b6ca0a0d3240e2e67d0db2581682
2072048,000621a67fa7b6ca0a0d3240e2e67d0db2581682
2142863012,0007199210067951d66ba3316f0242c7946464a9
152189832,0007199210067951d66ba3316f0242c7946464a9
48913193,0007199210067951d66ba3316f0242c7946464a9
46269999,000734d25e1952d5dd1d5af66a88fd7e565abf33
1706664,000734d25e1952d5dd1d5af66a88fd7e565abf33
27125249,000734d25e1952d5dd1d5af66a88fd7e565abf33
1409472120,00078a643ac647bf5c6e5578b6d767158778c116
144038779,00078a643ac647bf5c6e5578b6d767158778c116
2227621081,00078a643ac647bf5c6e5578b6d767158778c116
2191077190,0007a84ca79e7466a52b456e2a03b10f3e590a04
1943546862,0007a84ca79e7466a52b456e2a03b10f3e590a04
1935324,0007a84ca79e7466a52b456e2a03b10f3e590a04
2055735829,0007b8b92d6422cb022914a5c626036286eb1a27
2734584,0007b8b92d6422cb022914a5c626036286eb1a27
2286166033,0007b8b92d6422cb022914a5c626036286eb1a27
31837119,0007e9912276fe176ecca94a91fd1828059c2017
2310681,0007e9912276fe176ecca94a91fd1828059c2017
145477749,0007e9912276fe176ecca94a91fd1828059c2017
11573257,00091d093ab19e58b2eb7a85ff26354b471adcd2
3134398,00091d093ab19e58b2eb7a85ff26354b471adcd2
2260528322,00091d093ab19e58b2eb7a85ff26354b471adcd2
2111501238,0009c4975fcb502a4af0e53d46ec6255c13216a1
1729979,0009c4975fcb502a4af0e53d46ec6255c13216a1
2070039349,0009c4975fcb502a4af0e53d46ec6255c13216a1
11859767,000a1779aaf160a615b268d833c30cca91f55f98
2310346079,000a1779aaf160a615b268d833c30cca91f55f98
49893525,000a1779aaf160a615b268d833c30cca91f55f98
8550973,000a76e7a390174ea231ee36e072d20f8148743f
2148340093,000a76e7a390174ea231ee36e072d20f8148743f
2269173130,000a76e7a390174ea231ee36e072d20f8148743f
11939098,000a9f529fdcac451cd35d7303bcc64ea2a9fcbc
2197589328,000a9f529fdcac451cd35d7303bcc64ea2a9fcbc
1400286111,000a9f529fdcac451cd35d7303bcc64ea2a9fcbc
2455282,000ab4c2ff9c176bd4c49b511cbc754b98069b8a
2081929837,000ab4c2ff9c176bd4c49b511cbc754b98069b8a
12043454,000ab4c2ff9c176bd4c49b511cbc754b98069b8a
144583532,000b0a49874832041ffdf372fa976cf47b762960
2167772839,000b0a49874832041ffdf372fa976cf47b762960
51992521,000b0a49874832041ffdf372fa976cf47b762960
118878715,000b2fba3d72d2d35ebe98178d3837eb10cee454
8550973,000b2fba3d72d2d35ebe98178d3837eb10cee454
2830340,000b2fba3d72d2d35ebe98178d3837eb10cee454
144793101,000b53134b805be72e269cd79463dff4fd59d9f7
108374223,000b53134b805be72e269cd79463dff4fd59d9f7
30842758,000b53134b805be72e269cd79463dff4fd59d9f7
2070039349,000b8567d17dd982ae226c29505027ed692911dd
2191487849,000b8567d17dd982ae226c29505027ed692911dd
3027741,000b8567d17dd982ae226c29505027ed692911dd
145686012,000b993633972b81453c47142e8d112be24c922e
2066191193,000b993633972b81453c47142e8d112be24c922e
2053850328,000b993633972b81453c47142e8d112be24c922e
117942077,000bd1e06b5813a19a9317d62d414b4042ce89ad
5770623,000bd1e06b5813a19a9317d62d414b4042ce89ad
92217698,000bd1e06b5813a19a9317d62d414b4042ce89ad
2291042419,000ca433e160c938bdbe61055cad626ca1c0dd46
102824760,000ca433e160c938bdbe61055cad626ca1c0dd46
143869661,000ca433e160c938bdbe61055cad626ca1c0dd46
2291132524,000cd7ac3435007cca292fc8f1bac86b7a066467
2292337511,000cd7ac3435007cca292fc8f1bac86b7a066467
2176238990,000cd7ac3435007cca292fc8f1bac86b7a066467
4183554,000d02535797fd8ca7b0f04edcbf356e089a5338
2142358686,000d02535797fd8ca7b0f04edcbf356e089a5338
66571230,000d02535797fd8ca7b0f04edcbf356e089a5338
2268052916,000d0a52ce890a794b16d3379f96c6cbb7e0acaa
121253087,000d0a52ce890a794b16d3379f96c6cbb7e0acaa
2128412811,000d0a52ce890a794b16d3379f96c6cbb7e0acaa
39674763,000dca71877ed893ed8bfd6ad2dcd3a3f7abff90
2118765295,000dca71877ed893ed8bfd6ad2dcd3a3f7abff90
2249189880,000dca71877ed893ed8bfd6ad2dcd3a3f7abff90
1381306424,000dd471bc37669204fd85c370bb903987497f13
47965138,000dd471bc37669204fd85c370bb903987497f13
71468629,000dd471bc37669204fd85c370bb903987497f13
21627212,000ddbbb741b127f795dd09f748b2c508a54a5a3
144303496,000ddbbb741b127f795dd09f748b2c508a54a5a3
1687728,000ddbbb741b127f795dd09f748b2c508a54a5a3
98538813,000e1bc628c0e9f4af7c70c029dbaf309cda6bc2
2292331237,000e1bc628c0e9f4af7c70c029dbaf309cda6bc2
5574909,000e1bc628c0e9f4af7c70c029dbaf309cda6bc2
17207036,000e62ca8505e3a5d04f851a78e0cee6549e4583
2114350545,000e62ca8505e3a5d04f851a78e0cee6549e4583
2233626672,000e62ca8505e3a5d04f851a78e0cee6549e4583
40087450,000e83ed6b57e93d6181c62b88062abca0a8aaa9
2221125283,000e83ed6b57e93d6181c62b88062abca0a8aaa9
2144251699,000e83ed6b57e93d6181c62b88062abca0a8aaa9
2217699710,000ee48cf456c2a7e4bd3f91b5d02835bb1a73a5
152204776,000ee48cf456c2a7e4bd3f91b5d02835bb1a73a5
95017672,000ee48cf456c2a7e4bd3f91b5d02835bb1a73a5
2148873061,000f7c02561b03026cd116541dafb817a98290fe
47008424,000f7c02561b03026cd116541dafb817a98290fe
89180653,000f7c02561b03026cd116541dafb817a98290fe
2125465480,000fa1e32c921ee0e5934b7091fe8d8b1b78958f
2116673321,000fa1e32c921ee0e5934b7091fe8d8b1b78958f
46676242,000fa1e32c921ee0e5934b7091fe8d8b1b78958f
5702767,001004c3b19c5e1e1989e39ee2e310c74333d9bb
2152831865,001004c3b19c5e1e1989e39ee2e310c74333d9bb
2022611,001004c3b19c5e1e1989e39ee2e310c74333d9bb
27040249,00100b254519d8923c6d2a8757b5e1b6cb705a8a
97814334,00100b254519d8923c6d2a8757b5e1b6cb705a8a
2150505419,00100b254519d8923c6d2a8757b5e1b6cb705a8a
40515722,00102bcb9310a0410ca8462d5b8df900e3352f5d
92217698,00102bcb9310a0410ca8462d5b8df900e3352f5d
2122957124,00102bcb9310a0410ca8462d5b8df900e3352f5d
2161036195,001032618456896dd0a618909d0fe443ced9e159
2054534580,001032618456896dd0a618909d0fe443ced9e159
1829777,001032618456896dd0a618909d0fe443ced9e159
107966422,001095256e8fc3211a3f4016f528e06ffde8732c
2268069503,001095256e8fc3211a3f4016f528e06ffde8732c
71706730,001095256e8fc3211a3f4016f528e06ffde8732c
2233502815,0010ab98621bd8fa34de6b15e15b9da7fd28b4b3
2145757244,0010ab98621bd8fa34de6b15e15b9da7fd28b4b3
2158038131,0010ab98621bd8fa34de6b15e15b9da7fd28b4b3
46834367,0010dc7c60266211bfe681a3523ccba178865571
9552589,0010dc7c60266211bfe681a3523ccba178865571
1943737,0010dc7c60266211bfe681a3523ccba178865571
2158105691,001130846b34ba425a94443382f5dc7db92e048a
2167024071,001130846b34ba425a94443382f5dc7db92e048a
1380473839,001130846b34ba425a94443382f5dc7db92e048a
2075217459,0011467a75469d9751eab6897a400de8bd47da95
2185539258,0011467a75469d9751eab6897a400de8bd47da95
144865805,0011467a75469d9751eab6897a400de8bd47da95
40531605,001187617ac53a0ec4ad189ceec4d8435d93fc7d
30785613,001187617ac53a0ec4ad189ceec4d8435d93fc7d
2129197096,001187617ac53a0ec4ad189ceec4d8435d93fc7d
2286650973,00119aa92647ee2fd3ab8857f24ee7170b94a0f8
3254714,00119aa92647ee2fd3ab8857f24ee7170b94a0f8
2075808689,00119aa92647ee2fd3ab8857f24ee7170b94a0f8
2144430521,0011dd2949f1dd4232fe1e0e65b36816eadbec3d
2286633112,0011dd2949f1dd4232fe1e0e65b36816eadbec3d
2146422003,0011dd2949f1dd4232fe1e0e65b36816eadbec3d
1722278,00122dfdb0bec0d49cb82d459b4bc1806dd2bf9a
1596206401,00122dfdb0bec0d49cb82d459b4bc1806dd2bf9a
2302451552,00122dfdb0bec0d49cb82d459b4bc1806dd2bf9a
2125154131,0012311418c5266cf903ef80180193e20a271ecb
8030299,0012311418c5266cf903ef80180193e20a271ecb
2053858197,0012311418c5266cf903ef80180193e20a271ecb
2251337900,001239fef06d36c30e5bc7b4d331b2183c7fa479
144336984,001239fef06d36c30e5bc7b4d331b2183c7fa479
35514304,001239fef06d36c30e5bc7b4d331b2183c7fa479
115766108,001288472fc275eeb035da4ba9bd9ec97ec6e9f7
2285708982,001288472fc275eeb035da4ba9bd9ec97ec6e9f7
2217699710,001288472fc275eeb035da4ba9bd9ec97ec6e9f7
2121493763,0012af1c3e092de5c06bb5338aa462bf6b66c63a
143672604,0012af1c3e092de5c06bb5338aa462bf6b66c63a
49672722,0012af1c3e092de5c06bb5338aa462bf6b66c63a
8915894,0012be5d3d625717ebaabb4aa5c7ff854dc16a5a
1671202177,0012be5d3d625717ebaabb4aa5c7ff854dc16a5a
2657746,0012be5d3d625717ebaabb4aa5c7ff854dc16a5a
2064020727,0012e96340682203c41c5c2cfe104f2df842f6b0
2313795,0012e96340682203c41c5c2cfe104f2df842f6b0
1381286948,0012e96340682203c41c5c2cfe104f2df842f6b0
2140414538,00131bc2554ccaf13b29ede648bab5284f56b031
2160740339,00131bc2554ccaf13b29ede648bab5284f56b031
10616154,00131bc2554ccaf13b29ede648bab5284f56b031
2160671361,0013b0fb32809804b613681381979f61047a586f
144590341,0013b0fb32809804b613681381979f61047a586f
1452327949,0013b0fb32809804b613681381979f61047a586f
121253087,0014ddccd4b60b7ee9213d5d0b4c3326b16555af
2136724609,0014ddccd4b60b7ee9213d5d0b4c3326b16555af
117892299,0014ddccd4b60b7ee9213d5d0b4c3326b16555af
2680925,00150fd38e66d5460bafd5aab90a40140e8de154
1928555882,00150fd38e66d5460bafd5aab90a40140e8de154
9499176,00150fd38e66d5460bafd5aab90a40140e8de154
146305755,001535f55c5141c92c939128fc1eb7a90907d03b
1777356,001535f55c5141c92c939128fc1eb7a90907d03b
2159679479,001535f55c5141c92c939128fc1eb7a90907d03b
80341737,001585ee486c399043bb3f2ebfc84cfc0014aea8
2079202584,001585ee486c399043bb3f2ebfc84cfc0014aea8
2007838123,001585ee486c399043bb3f2ebfc84cfc0014aea8
2289132402,0015dc7c1a56c53b81f2bab77406c862b0384c5d
2192840743,0015dc7c1a56c53b81f2bab77406c862b0384c5d
2065220887,0015dc7c1a56c53b81f2bab77406c862b0384c5d
2003265799,00160d2485f1c934f3cc6e3140b0ddab5ceb8839
2268074009,00160d2485f1c934f3cc6e3140b0ddab5ceb8839
6259031,00160d2485f1c934f3cc6e3140b0ddab5ceb8839
34437182,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
1471878420,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
145114604,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
2288906541,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
1780583,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
38688463,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
143890722,0016e12c1080787948c0e9a4dacedc4b5b5ebf41
2165407960,0016e12c1080787948c0e9a4dacedc4b5b5ebf41
31723514,0016e12c1080787948c0e9a4dacedc4b5b5ebf41
2156148213,0017372ff28b2330352af629d2e4901ec4ffafce
10720539,0017372ff28b2330352af629d2e4901ec4ffafce
2655854,0017372ff28b2330352af629d2e4901ec4ffafce
1830412825,00173905ef6efc2a0e0d9016f7119259b1f92c7a
1706664,00173905ef6efc2a0e0d9016f7119259b1f92c7a
2032728997,00173905ef6efc2a0e0d9016f7119259b1f92c7a
2152709713,001763d3ff90cb8e80c8fa0252ef5d4610997268
2068259673,001763d3ff90cb8e80c8fa0252ef5d4610997268
1664776313,001763d3ff90cb8e80c8fa0252ef5d4610997268
31717083,00177fa82254111c4e638f575525bc115858f6f7
3214314,00177fa82254111c4e638f575525bc115858f6f7
15947831,00177fa82254111c4e638f575525bc115858f6f7
2268076604,00179e35d499fc9668dfda2923ecbfa4aa8a6225
2123004476,00179e35d499fc9668dfda2923ecbfa4aa8a6225
2170648238,00179e35d499fc9668dfda2923ecbfa4aa8a6225
2261547695,00183500ec8f4bf5bbbca2063f958ad4925817c1
114698935,00183500ec8f4bf5bbbca2063f958ad4925817c1
2153992897,00183500ec8f4bf5bbbca2063f958ad4925817c1
2114852931,00183bd0d74038a0eae90ae60f4a4e3bee243293
2168156722,00183bd0d74038a0eae90ae60f4a4e3bee243293
143841156,00183bd0d74038a0eae90ae60f4a4e3bee243293
2151253226,00184199c99e5feed6e1fb52bce3721dcee9f567
8991910,00184199c99e5feed6e1fb52bce3721dcee9f567
103264334,00184199c99e5feed6e1fb52bce3721dcee9f567
102892674,001868c97e5be44f0744345b189937866a38020f
1562038731,001868c97e5be44f0744345b189937866a38020f
1978763973,001868c97e5be44f0744345b189937866a38020f
1744919,00187d19b25733bb719036b272b4d5c79fcde8ba
2113229282,00187d19b25733bb719036b272b4d5c79fcde8ba
30787590,00187d19b25733bb719036b272b4d5c79fcde8ba
120261019,0018e888e83bfd993bc49455a8787577ab28a19c
143788670,0018e888e83bfd993bc49455a8787577ab28a19c
2111614756,0018e888e83bfd993bc49455a8787577ab28a19c
2138586155,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
88741566,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
1681115,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
2269793406,0019f7cdf5775759535f04d9c9295c6a3e59b66a
1924852,0019f7cdf5775759535f04d9c9295c6a3e59b66a
47908413,0019f7cdf5775759535f04d9c9295c6a3e59b66a
1933910,001a22c61c3b3cbc08b029cb8e460a0735917c2c
41156190,001a22c61c3b3cbc08b029cb8e460a0735917c2c
2117569565,001a22c61c3b3cbc08b029cb8e460a0735917c2c
143857288,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
6383773,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
2142472309,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
2000725526,001a51349da8527406031d0afd66701454b9dbe1
2020351,001a51349da8527406031d0afd66701454b9dbe1
88981940,001a51349da8527406031d0afd66701454b9dbe1
152539178,001a939e1ac64f7280fb08ec7c3e43936ae23f34
6641675,001a939e1ac64f7280fb08ec7c3e43936ae23f34
3287866,001a939e1ac64f7280fb08ec7c3e43936ae23f34
2291247678,001aadea594b53e927c98a59b8ed9a22053534b2
2264391874,001aadea594b53e927c98a59b8ed9a22053534b2
71014016,001aadea594b53e927c98a59b8ed9a22053534b2
2237544287,001adcb8cde649af7213ffa660d66143e8f8ee68
153024668,001adcb8cde649af7213ffa660d66143e8f8ee68
40988700,001adcb8cde649af7213ffa660d66143e8f8ee68
144000830,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
1707347,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
49317795,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
5159509,001b27575f8f83d14a30716a9b5a20858f2f3b0c
13063574,001b27575f8f83d14a30716a9b5a20858f2f3b0c
2060371436,001b27575f8f83d14a30716a9b5a20858f2f3b0c
1861119,001bc432ea329bbd93d78064e0672953d1497a0b
2148228535,001bc432ea329bbd93d78064e0672953d1497a0b
2280997768,001bc432ea329bbd93d78064e0672953d1497a0b
2764676,001c1d6ad491c70f93bf3a819888e6c86c996d3f
2145677335,001c1d6ad491c70f93bf3a819888e6c86c996d3f
145575019,001c1d6ad491c70f93bf3a819888e6c86c996d3f
2190333040,001c53724df07454a13e3a8db915707549d9e42d
152395138,001c53724df07454a13e3a8db915707549d9e42d
2327331938,001c53724df07454a13e3a8db915707549d9e42d
48065491,001c66a7b7e45eb39b67b070f1aa9ea90623c588
143723301,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2057927933,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2327392958,001c7d8d86582b11da522c0885509610ca86007e
145688845,001c7d8d86582b11da522c0885509610ca86007e
2143617605,001c7d8d86582b11da522c0885509610ca86007e
2292466,001c9233029791ce0758c6da5ac09230653fb04f
3141184,001c9233029791ce0758c6da5ac09230653fb04f
2273235655,001c9233029791ce0758c6da5ac09230653fb04f
23451726,001ce6614288b92f436756e13219135d87cac363
2109659064,001ce6614288b92f436756e13219135d87cac363
2257084276,001ce6614288b92f436756e13219135d87cac363
1739691,001d0ee7362341be843d3f3c476698e823d6f7ba
2069625901,001d0ee7362341be843d3f3c476698e823d6f7ba
2148269585,001d0ee7362341be843d3f3c476698e823d6f7ba
17207036,001d1f33bdb4133f42138910c79f20a7ed00abfa
1802604,001d1f33bdb4133f42138910c79f20a7ed00abfa
1403103464,001d1f33bdb4133f42138910c79f20a7ed00abfa
46748462,001d86d34a1dbb96e19d0b4487cfc4104ca0e3ba
52210002,001d86d34a1dbb96e19d0b4487cfc4104ca0e3ba
2265473695,001d86d34a1dbb96e19d0b4487cfc4104ca0e3ba
2087663344,001d9273ad91fbe71c2c32fd926dc213e10d98c6
2154286648,001d9273ad91fbe71c2c32fd926dc213e10d98c6
2147454496,001d9273ad91fbe71c2c32fd926dc213e10d98c6
11757445,001d931d8386f6a63012c2d24da2dd35369bba5d
49957841,001d931d8386f6a63012c2d24da2dd35369bba5d
35627350,001d931d8386f6a63012c2d24da2dd35369bba5d
2159679499,001d9b4e71b4031ecf7dd4b7bb6e32ac45102eca
2150744,001d9b4e71b4031ecf7dd4b7bb6e32ac45102eca
145378619,001d9b4e71b4031ecf7dd4b7bb6e32ac45102eca
2244494112,001d9dbd98fddf1da4116ae8f147b1450b07589e
1500413929,001d9dbd98fddf1da4116ae8f147b1450b07589e
3254714,001d9dbd98fddf1da4116ae8f147b1450b07589e
3007045,001dfe6dfeed4910a5851f7270f2be849000445d
103565225,001dfe6dfeed4910a5851f7270f2be849000445d
2425652,001dfe6dfeed4910a5851f7270f2be849000445d
2201143605,001e0204a8a1af8258ca424fbf534eb2f91243ec
4695656,001e0204a8a1af8258ca424fbf534eb2f91243ec
2161037036,001e0204a8a1af8258ca424fbf534eb2f91243ec
2159679499,001e1a4380e7b0ffe2ec7fe34c6135b7f416b137
103802664,001e1a4380e7b0ffe2ec7fe34c6135b7f416b137
145548298,001e1a4380e7b0ffe2ec7fe34c6135b7f416b137
2187984402,001e1ceb2987a681e5627814028ae3ccab4e1e28
2124381985,001e1ceb2987a681e5627814028ae3ccab4e1e28
1490865484,001e1ceb2987a681e5627814028ae3ccab4e1e28
3089521,001e3b95a7814f5547a39d63cd4727fcc288b9ec
114105912,001e3b95a7814f5547a39d63cd4727fcc288b9ec
80341737,001e3b95a7814f5547a39d63cd4727fcc288b9ec
2221574965,001e3f83098c82c99bde52ae77ebebeecf985990
73372182,001e3f83098c82c99bde52ae77ebebeecf985990
47713732,001e3f83098c82c99bde52ae77ebebeecf985990
117907430,001e8d27211bfbc49a09b646e6fdfdffb798d8cd
2266311322,001e8d27211bfbc49a09b646e6fdfdffb798d8cd
31667789,001e8d27211bfbc49a09b646e6fdfdffb798d8cd
144870105,001eb5709572a014485bbcf1e983442351d05f80
51293348,001eb5709572a014485bbcf1e983442351d05f80
2344955772,001eb5709572a014485bbcf1e983442351d05f80
2151594945,001f207cc7a80ad08cdbab2b8eca23b0a8618cb3
2145914940,001f207cc7a80ad08cdbab2b8eca23b0a8618cb3
146720332,001f207cc7a80ad08cdbab2b8eca23b0a8618cb3
1760541,001f57b2f330304224c85d73091c6af31cf91b78
3074350,001f57b2f330304224c85d73091c6af31cf91b78
88741566,001f57b2f330304224c85d73091c6af31cf91b78
3243051,001f9f243d239b9514d57e233d462fee1529012d
2065944820,001f9f243d239b9514d57e233d462fee1529012d
153392677,001f9f243d239b9514d57e233d462fee1529012d
36852398,00213d44e03dae916860c0512025b5f96c3ee231
78563398,00213d44e03dae916860c0512025b5f96c3ee231
152655587,00213d44e03dae916860c0512025b5f96c3ee231
13231443,00215f32433e4e69ddb5a678b3f02568334d67ca
3047447,00215f32433e4e69ddb5a678b3f02568334d67ca
82554865,00215f32433e4e69ddb5a678b3f02568334d67ca
2140492935,0021a4983c11c284b7dcca869e26a64287957ab3
2117548221,0021a4983c11c284b7dcca869e26a64287957ab3
2116629508,0021a4983c11c284b7dcca869e26a64287957ab3
46918928,0021b5a46bc22b17b2837e15deb1d2460eac4dac
1718409,0021b5a46bc22b17b2837e15deb1d2460eac4dac
2291261946,0021b5a46bc22b17b2837e15deb1d2460eac4dac
47211878,0021cb24a428354fafe9378363d4a98ba0b962fb
2115873221,0021cb24a428354fafe9378363d4a98ba0b962fb
66636865,0021cb24a428354fafe9378363d4a98ba0b962fb
2153280096,0021ef563aafe3303abf2452ba322310e07f566b
144037280,0021ef563aafe3303abf2452ba322310e07f566b
2279380387,0021ef563aafe3303abf2452ba322310e07f566b
31665406,002221b52d9c5a1737fbbabe267e327168e0d1dc
47449297,002221b52d9c5a1737fbbabe267e327168e0d1dc
2107167836,002221b52d9c5a1737fbbabe267e327168e0d1dc
152719595,002244778b685708062e254e6eb00816258eb694
1805533,002244778b685708062e254e6eb00816258eb694
108373739,002244778b685708062e254e6eb00816258eb694
7445101,0022b137d5128f208d9bc02c44846c8c31163d6a
46615441,0022b137d5128f208d9bc02c44846c8c31163d6a
2105710451,0022b137d5128f208d9bc02c44846c8c31163d6a
2108307066,0022cd247a3f8e22faa0eb00f9068d4f792168a8
39189434,0022cd247a3f8e22faa0eb00f9068d4f792168a8
144666716,0022cd247a3f8e22faa0eb00f9068d4f792168a8
2260752758,0022d7788ef3445ed4b1b047c4b39efe2fe2845a
2182447951,0022d7788ef3445ed4b1b047c4b39efe2fe2845a
2164482923,0022d7788ef3445ed4b1b047c4b39efe2fe2845a
2003265799,0022e3971c043f8f9fb1c2ccd9f78f6b7fd3f13a
2214757283,0022e3971c043f8f9fb1c2ccd9f78f6b7fd3f13a
35031980,0022e3971c043f8f9fb1c2ccd9f78f6b7fd3f13a
2153941,0022e5a46097180bf7c98c038c14d48631acb150
2156072471,0022e5a46097180bf7c98c038c14d48631acb150
144708408,0022e5a46097180bf7c98c038c14d48631acb150
2057226778,00232b5dcc774b2a5abd48d261a29f505d86a13c
2166220497,00232b5dcc774b2a5abd48d261a29f505d86a13c
2209387409,00232b5dcc774b2a5abd48d261a29f505d86a13c
32776036,00233edfe560e68440abb54ec536340659c4e1d7
2222437761,00233edfe560e68440abb54ec536340659c4e1d7
2265021172,00233edfe560e68440abb54ec536340659c4e1d7
9077801,00238985ff4816a79a13c1c6a7fccfe3661e658a
1584671067,00238985ff4816a79a13c1c6a7fccfe3661e658a
9246981,00238985ff4816a79a13c1c6a7fccfe3661e658a
11420377,00238faedbfb098d84186901ae7015da96a22242
2775884,00238faedbfb098d84186901ae7015da96a22242
3333688,00238faedbfb098d84186901ae7015da96a22242
